sentence1	sentence2	label
Sisa -sisa tiga imigran ilegal ditemukan Selasa di sebuah mobil kereta api yang terik setelah rekan -rekan imigran melarikan diri dan meninggalkan teman -teman mereka yang lemah.	Tiga imigran tidak berdokumen ditemukan tewas di dalam mobil hopper kereta api Selasa dua hari setelah rekan -rekan imigran lolos dari mobil yang terik dan meninggalkan teman -teman mereka yang lemah.	1
Terengah -engah dapat didengar di ruang sidang ketika foto itu ditampilkan.	Terengah -engah dapat didengar karena foto itu diproyeksikan ke layar.	1
Bulan lalu mempersempit kisaran menjadi antara 7,6 miliar dan 7,8 miliar.	Bulan lalu Intel menaikkan panduan pendapatannya untuk kuartal tersebut menjadi antara 7,6 miliar dan 7,8 miliar.	1
Sir Wilfred Thesiger Traveler Writer dan salah satu penjelajah soliter terakhir dari sebuah planet yang menyusut telah meninggal pada usia 93.	Sir Wilfred Thesiger Writer Explorer dan Chronicler of the Worlds menghilang cara hidup telah meninggal pada usia 93.	1
ARIFIN telah mengungkapkan kepada I.S.D.Bahwa dia terlibat dengan sekelompok orang yang serupa dalam perencanaan serangan teroris terhadap target tertentu di Thailand pernyataan itu.	Arifin telah diungkapkan...Bahwa dia terlibat dengan sekelompok individu yang serupa dalam perencanaan serangan teroris terhadap target tertentu di Thailand.	1
Amandemen oleh Rep. Ellen Tauscher dari California untuk membuat komite khusus untuk menyelidiki kegagalan intelijen Irak ditolak dengan alasan prosedural.	Usulannya untuk membuat komite khusus untuk menyelidiki kegagalan intelijen Irak ditolak dengan alasan prosedural.	1
Intel memperbarui investor di pertengahan kuartal ini dan mengatakan bisnis berjalan persis seperti yang direncanakan.	Intel mengatakan di tengah kuartal yang berakhir pada bulan Juni bahwa bisnis persis seperti yang diharapkan.	1
Putusan NAFTA menegaskan bahwa produsen Kanada membuang kayu ke pasar AS Rusty Wood Chairman of Coalition mengatakan dalam rilisnya.	Putusan NAFTA menegaskan bahwa produsen Kanada membuang kayu ke pasar A.S. mengatakan ketua kayu yang berkarat dari koalisi untuk impor kayu yang adil.	1
Tidak ada data untuk menunjukkan bahwa situasi dengan stasiun perbaikan menimbulkan masalah keamanan.	Namun juru bicara FAA Kathleen Bergen mengatakan tidak ada data yang menunjukkan bahwa situasi tersebut menimbulkan masalah keselamatan.	1
Dokter telah menyarankan bahwa bocah itu mendapatkan kemoterapi tetapi Daren dan Barbara Jensen telah menolak takut perawatan itu akan menghambat pertumbuhan Parkers dan membuatnya steril.	Daren dan Barbara Jensen menolak untuk mengindahkan rekomendasi dokter tentang kemoterapi yang takut perawatan akan menghambat pertumbuhan Parkers dan membuatnya steril.	1
Anggota Dewan IAAF Jose Maria Odriozola mengatakan Drummond harus dikeluarkan dari kejuaraan.	Saya telah mengusulkan kepada Dewan IAAF bahwa Drummond dikecualikan dari Kejuaraan.	1
Gabungan perusahaan akan memiliki sekitar 2,8 miliar pendapatan tahunan 13000 karyawan dan lebih dari 11000 pelanggan di 150 negara.	Kesepakatan itu menciptakan perusahaan dengan pendapatan tahunan sekitar 2,8 miliar dengan 13000 karyawan dan 11000 pelanggan.	0
Sebagai seorang remaja ia menikam seorang anak lelaki berusia 6 tahun yang hampir membunuhnya tanpa alasan yang jelas.	Dia juga mengatakan kepada para penyelidik bahwa ketika dia berada di tengahnya, dia menikam seorang anak laki -laki berusia 6 tahun tanpa alasan yang jelas.	1
Bagi saya Imbroglio Lewinsky tampak seperti skandal ganas lain yang diproduksi oleh lawan politik menurut ekstrak yang bocor kemarin.	Bagi saya Imbroglio Lewinsky sepertinya hanya skandal ganas lainnya yang diproduksi oleh lawan politik.	1
Analis Departemen Tenaga Kerja mengira statistik penggajian dari survei bisnis memberikan gambaran ekonomi yang lebih akurat karena angka survei didasarkan pada sampel yang lebih besar.	Para analis mengatakan mereka percaya statistik penggajian memberikan gambaran ekonomi yang lebih akurat karena mereka didasarkan pada sampel yang lebih besar.	1
Hanya 66 tahun Brooks yang terbunuh pada hari Senin 11 Agustus 2003 dalam kecelakaan mobil di asalnya Minnesota.	Ketika Brooks terbunuh dalam kecelakaan mobil Senin di Minnesota Taylor kehilangan seorang teman baik.	0
Prince menggantikan Sanford Sandy Weill yang akan tetap menjadi ketua Citigroups.	Pangeran yang mengepalai Citigroups Global Corporate and Investment Bank menggantikan Sanford Weill sebagai CEO.	0
Gilead memiliki pendapatan 73,1 juta atau 33 sen per saham dibandingkan dengan 20,8 juta atau 10 sen pada kuartal tahun ke depan.	Laba triwulanan naik menjadi 73,1 juta atau 33 sen per saham dari 20,8 juta atau 10 sen setahun sebelumnya kata perusahaan itu.	1
Mohcine Douali yang tinggal di pusat Algiers mengatakan itu sangat mengejutkan.	Itu sangat mengejutkan, kata Mohcine Douali yang tinggal di Aljir Tengah.	1
Tetapi Amandemen Pertama tidak melindungi Hakim Penipuan Ruth Bader Ginsburg menulis untuk pengadilan.	Amandemen pertama tidak melindungi keadilan penipuan Ruth Bader Ginsburg menulis untuk pengadilan di Madigan v. Telemarketing Associates No. 011806.	0
Apakah itu berhasil pada waktu yang lama bahwa saya dapat berbaris dengan keempatnya ... lihat apa yang terjadi, dia berkata.	Apakah itu bekerja dengan waktu yang lama dengan keempatnya saya tidak tahu tetapi kita akan melihat apa yang terjadi.	1
Kekuatan permintaan untuk kredit meningkatkan bahaya yang terkait dengan menunda kenaikan tarif yang disebut dengan alasan ekonomi makro umum Mr MacFarlane mengatakan.	Kekuatan permintaan untuk kredit meningkatkan bahaya yang terkait dengan menunda pengetatan kebijakan yang diminta dengan alasan ekonomi makro umum.	1
Tetapi sementara persidangan Perdana Menteri menghakimi penghentian kodenya dalam kasus yang sama tidak dilindungi.	Sementara dia sekarang terhindar bahwa ancaman kodenya dalam kasus yang sama tidak dilindungi.	1
Manajer Cubs Dusty Baker melihat sluggernya berjuang.	Malam ini dia adalah manajer penangkap Cubs yang ofensif Dusty Baker.	0
Sejak diluncurkan, layanan Sitefinder telah mendapat kritik yang semakin meningkat dari pengguna dan analis yang mengatakan bahwa Verisign telah melampaui otoritasnya.	Sejak diluncurkan Senin, Layanan Sitefinder telah menarik kritik luas dari pengguna Internet yang mengeluh bahwa Verisign telah melampaui otoritasnya.	1
Chevrolet Tahoe 1996 -nya ditemukan ditinggalkan di tempat parkir Virginia Beach Va. 25 Juni.	Kendaraan utilitas olahraga ditemukan 25 Juni ditinggalkan tanpa plat nomor di Virginia Beach VA.	1
Tanpa komentar, pengadilan menolak untuk mendengar ketua Hakim Agung Alabama Roy Moores yang ditangguhkan.	Kekalahan bagi Ketua Hakim Agung Alabama yang ditangguhkan Roy Moore diharapkan.	0
Saya memiliki satu lubang yang buruk yang membuat saya keluar dari pertengkaran untuk memenangkan Woods.	Saya memiliki satu lubang yang buruk yang membuat saya keluar dari pertengkaran Woods mengatakan merujuk pada 42 -nya di sembilan depan Sabtu.	0
Mantan kepala keuangan Franklyn M. Bergonzi mengaku bersalah atas satu tuduhan konspirasi pada 5 Juni dan setuju untuk bekerja sama dengan jaksa penuntut.	Pekan lalu mantan kepala keuangan Franklyn Bergonzi mengaku bersalah atas satu tuduhan konspirasi dan setuju untuk bekerja sama dengan penyelidikan pemerintah.	1
Lebah Modesto dan NBC diberitahu, panggilan mereka telah dicegat Goold.	Wartawan bukan satu -satunya orang yang diberi tahu bahwa panggilan telepon mereka telah dicegat.	0
Pandangan saya adalah teroris Alqaeda ini dan saya percaya itu Alqaeda lebih suka memiliki banyak acara seperti itu.	Pandangan saya adalah bahwa teroris Al Qaeda ini dan saya percaya itu adalah Al Qaeda lebih suka memiliki banyak acara seperti itu.	1
Steverson mengatakan Williams dikenal sebagai rasis yang tidak menyukai orang kulit hitam.	Steverson mengatakan Williams yang berkulit putih adalah seorang rasis.	0
Polisi Irak melepaskan tembakan di pusat kota Baghdad hari ini setelah para demonstran menyerbu sebuah kantor polisi yang menuntut mereka diberikan pekerjaan yang mereka klaim telah membayar suap.	Polisi Irak melepaskan tembakan di pusat kota Baghdad pada hari Rabu setelah para demonstran menuntut pekerjaan menyerbu kantor polisi dan melemparkan batu ke arah polisi petugas.	0
Keputusan pengadilan 1992 menegaskan kembali temuan dasar ROE yang melindungi pilihan aborsi tetapi mengurangi standar perlindungan yang dijamin untuk wanita oleh ROE.	Dalam kasus tahun 1992, Mahkamah Agung menegaskan kembali temuan dasar ROE yang melindungi pilihan aborsi tetapi mengurangi standar perlindungan yang dijamin untuk wanita oleh ROE.	1
Laba kuartal terbaru adalah satu sen di atas perkiraan rata -rata seperti yang disusun oleh Thomson First Call.	Penghasilan dengan satu sen estimasi konsensus analis yang disurvei oleh Thomson First Call.	1
Lebih dari 60 persen karyawan Companys 1000 tewas dalam serangan itu.	Lebih dari 60 persen dari 1.000 karyawannya pada saat itu terbunuh.	1
Hanya dua penawar dari enam yang menyatakan minatnya pada taipan minyak pai Marvin Davis dan pewaris Seagram Edgar Bronfman Jr.	Hanya dua penawar sejauh ini menyatakan minat untuk membeli semua aset Davis dan Bronfman.	1
Bush juga mengatakan dia berencana untuk bertemu dengan para ilmuwan dan pakar hukum dan tidak akan membuat tekad pada RUU tersebut selama beberapa minggu lagi.	Bush mengatakan dia berencana untuk bertemu dengan para ilmuwan dan pakar hukum dan tidak akan memutuskan nasib tagihan selama beberapa minggu lagi.	1
Penjualan anuitas variabel adalah 4,2 miliar 82 persen lebih tinggi dari tahun lalu.	Penjualan anuitas variabel melonjak 82 persen menjadi 4,2 miliar.	0
Tetapi pejabat administrasi AS bergerak untuk membicarakan dampak salju pada mata uang yang mengatakan komentarnya tidak mencerminkan kebijakan Washingtons dan hanyalah pengamatan tentang ekonomi.	Pejabat administrasi AS mengatakan komentar tingkat salju tidak mencerminkan kebijakan Washington dan hanyalah pengamatan tentang ekonomi.	0
Namun satu subset wanita yang menjalani pengobatan hormon setelah kemoterapi tampaknya menunjukkan peningkatan kelangsungan hidup.	Namun satu subset pasien wanita yang menjalani pengobatan hormon setelah kemoterapi tampaknya menunjukkan tren yang menguntungkan untuk peningkatan kelangsungan hidup.	1
Intels Xeon melampaui HPS Parisc untuk menjadi prosesor yang paling sering digunakan dari 76 sistem pada bulan Juni menjadi 152 sistem pada bulan November.	Intels Xeon melampaui HPS Parisc untuk menjadi prosesor yang paling sering digunakan naik dari 76 sistem pada bulan Juni menjadi 152 sistem pada bulan November.	1
Indeks Komposit Pasar Saham Techheavy Nasdaq kehilangan tanah paling banyak jatuh 16,95 poin menjadi 150676.	Indeks komposit NASDAQ kehilangan 16,95 atau 1,1 persen menjadi 1507,76 slide pertamanya dalam lima hari.	0
Kami sangat senang bahwa pengadilan menolak sebagian besar penggugat klaim juru bicara Coke Sonya Soutus.	Kami sangat senang bahwa pengadilan menolak sebagian besar klaim penggugat kata juru bicara Coke Ben Deutsch.	1
UBS Warburg menurunkan altria anggota Dow menjadi netral dari pembelian berdasarkan penilaian.	Itu turun 0,5 persen setelah UBS menurunkannya menjadi netral dari penilaian dengan mengutip penilaian.	0
Sebuah pusat distribusi pos di mana empat surat antraks yang dilewati dua tahun lalu difumigasi dengan gas klorin dioksida ketika kru mengakhiri proses dekontaminasi akhir pekan ini.	Pekerja membersihkan pusat distribusi pos di mana empat huruf yang dicampur dengan antraks telah melewati dua tahun lalu berencana untuk menyelesaikan operasi fumigasi Minggu pagi.	1
Tugas militer Amerika adalah untuk memberikan keamanan sementara itu.	Tugas militer A.S. pada periode ini adalah untuk memberikan keamanan.	1
A920 hadir dengan pemindai printer dan mesin fotokopi untuk 89.	Dells pribadi semua dalam satu A920 adalah perangkat entry level yang menggabungkan pemindai printer dan fungsi mesin fotokopi untuk 89.	1
FTC telah meminta pengadilan untuk menangguhkan keputusannya saat agen mengajukan banding.	Hakim Distrik A. Edward W. Nottingham di Denver membantah permintaan FTC untuk menangguhkan keputusannya saat agen mengajukan banding.	0
Para pejabat mengatakan data akan digunakan untuk memverifikasi apakah mereka tetap melampaui waktu resmi mereka.	Pejabat mengatakan data akan digunakan untuk memverifikasi apakah pelancong telah melampaui masa tinggal mereka yang resmi.	1
Bagian 5 miliar dollardenomination telah melihat sekitar 19 miliar penawaran investor mengatakan.	Bagian 5 miliar dollardenominasi dari GM menarik sekitar 21 miliar tawaran seorang analis yang melihat kesepakatan itu.	1
Bahkan setelah dia berusia 94 tahun, Lacy bekerja untuk mengubah baseball.	Bahkan ke 90 -an Lacy bekerja untuk mengubah permainan baseball.	1
Dayton selesai 246 musim lalu memenangkan Kejuaraan Konferensi Atlantic10 dan merupakan unggulan No. 4 di Turnamen NCAA.	Musim itu Rams menyelesaikan musim reguler yang berada di peringkat ke -11 dan merupakan unggulan No. 2 di Turnamen NCAA.	0
Itu tidak akan mempengaruhi kerusakan ekonomi seperti upah yang hilang atau tagihan rumah sakit.	Kerusakan ekonomi seperti upah yang hilang atau biaya medis tidak akan dibatasi berdasarkan rencana Bushs.	1
Jaksa Agung Connecticut Richard Blumenthal mengatakan dia akan melawan perpanjangan penggunaan kabel.	Sementara itu Jaksa Agung Connecticut Richard Blumenthal mengatakan dia sedang mempertimbangkan tindakan hukum terhadap Ordo Tn. Abrahams.	0
Schneiderman mengatakan harga tarif ini akan mencerminkan kondisi keuangan yang sah agen serta kekhawatiran pengendara tentang harus membayar 33 persen lebih banyak untuk dikendarai dalam resesi.	Schneiderman mengatakan harganya akan mencerminkan status keuangan yang sah agen serta kekhawatiran pengendara tentang harus membayar 33 persen lebih banyak di pintu putar dalam resesi.	1
Bond 30 tahun US30YTRR turun 1432 untuk hasil 4,26 persen dari 4,23 persen.	Obligasi 30 tahun US30YTRR kehilangan 1632 dengan imbal hasil menjadi 4,20 persen dari 4,18 persen.	0
Kedua negara sepakat minggu lalu untuk mengadakan diskusi diplomatik pertama mereka dalam dua tahun.	Pekan lalu India dan Pakistan mengatakan mereka akan mengadakan pembicaraan diplomatik pertama mereka dalam dua tahun.	1
Proposal ini juga dapat membantu Bloomfield Hillsbased Taubman Centers Inc. menangkis pengambilalihan dari operator mal perbelanjaan berbasis IndianaPoils Simon Property Group Inc.	Undang -undang yang disetujui 123 oleh Komite Perdagangan DPR dapat mengizinkan Bloomfield Hillsbased Taubman Centers Inc. untuk menangkis upaya pengambilalihan oleh Simon Property Group Inc.	1
Saham Coke naik 6 sen di 44,42 dalam perdagangan sore hari Rabu di New York Stock Exchange.	Saham Coke turun 26 sen menjadi ditutup pada 44,10 di New York Stock Exchange.	0
Analis Wall Street memperkirakan pendapatan 2004 sebesar 28,15 miliar.	Prakiraan rata -rata analis adalah 4,02 per saham dengan pendapatan 25,56 miliar.	0
Jajak pendapat memiliki margin kesalahan plus atau minus 2 poin persentase.	Itu memiliki margin kesalahan pengambilan sampel plus atau minus empat poin persentase dan dilakukan Kamis hingga Sabtu.	0
Tahun lalu Dewan menaikkan sewa sebesar 2 persen pada pembaruan satu tahun 4 persen pada sewa dua tahun.	Untuk loteng, dewan mengusulkan peningkatan 4 persen untuk sewa satu tahun dan 7 persen untuk pembaruan dua tahun.	1
Indeks Standar Poors 500 .spx lebih luas memudahkan 7,57 poin atau 0,76 persen pada 990,94.	Indeks komposit NASDAQ yang ditranslakisikan teknologi turun 25,36 poin atau 1,53 persen pada 1628,26.	0
Afrika Selatan memiliki beban kasus tertinggi di dunia dengan 4,7 juta orang yang terinfeksi HIV atau AIDS.	Dengan 4,7 juta orang yang terinfeksi HIV atau AIDS Afrika Selatan memiliki beban kasus AIDS tertinggi di dunia.	1
Cordiant telah berada di blok sejak kehilangan akun Key Allied DomeCQ pada bulan April.	Cordiant telah menjadi target sejak kehilangan klien penting Allied Domeq pada bulan April.	1
Investigasi tampaknya difokuskan pada praktik akuntansi tertentu yang umum untuk industri hiburan interaktif dengan penekanan spesifik pada pengakuan pendapatan yang dikatakan Activision dalam pengajuan SEC.	Menurut pengajuan perusahaan, investigasi tampaknya difokuskan pada praktik akuntansi tertentu yang umum untuk industri hiburan interaktif dengan penekanan khusus pada pengakuan pendapatan.	1
